EVENTDATE,COUNTRY,ROUNDS,FIGHTER1,FIGHTERa,STANCE,DOB,COUNTRY,HEIGHT,WEIGHT,REACH,STRIKES_LANDED,STRIKING_ACCURACY,STRIKES_ABSORBED,STRIKING_DEFENCE,TAKEDOWNS_LANDED,TAKEDOWN_ACCURACY,TAKEDOWN_DEFENCE,SUBMISSION_AVERAGE,KNOCKDOWN_RATIO,AVERAGE_FIGHTTIME,STRIKES_STANDING,CLINCH_STRIKES,GROUND_STRIKES,HEAD_STRIKES,BODY_STRIKES,LEG_STRIKES,FIGHTER1RECENT1,FIGHTER1RECENT2,FIGHTER1RECENT3,FIGHTER1RECENT4,FIGHTER1NUMUFCFIGHTS,FIGHTER1RECENTBONUSES,FIGHTER1WINRECORD,FIGHTER1LOSSRECORD,FIGHTER1LAYOFFTIME,FIGHTER2,FIGHTERb,STANCE2,DOB2,COUNTRY2,HEIGHT2,WEIGHT2,REACH2,STRIKES_LANDED2,STRIKING_ACCURACY2,STRIKES_ABSORBED2,STRIKING_DEFENCE2,TAKEDOWNS_LANDED2,TAKEDOWN_ACCURACY2,TAKEDOWN_DEFENCE2,SUBMISSION_AVERAGE2,KNOCKDOWN_RATIO2,AVERAGE_FIGHTTIME2,STRIKES_STANDING2,CLINCH_STRIKES2,GROUND_STRIKES2,HEAD_STRIKES2,BODY_STRIKES2,LEG_STRIKES2,FIGHTER2RECENT1,FIGHTER2RECENT2,FIGHTER2RECENT3,FIGHTER2RECENT4,FIGHTER2NUMUFCFIGHTS,FIGHTER2RECENTBONUSES,FIGHTER2WINRECORD,FIGHTER2LOSSRECORD,FIGHTER2LAYOFFTIME,FIGHTER1OUTCOMEFORFIGHT,FIGHTER1WIN
13/05/2017, USA,3,Jessica Aguilar,Jessica Aguilar,Orthodox,1982, United States,160,115,160,4.93,0.5,7.19,0.53,0.94,0.25,0.5,0.2,0,12.44,0.62,0.31,0.08,0.54,0.28,0.18,U-DECLOSS,NA,NA,NA,5,0,19,5,21,Cortney Casey,Cortney Casey,Orthodox,1987, United States,170,115,170,4.4,0.38,4.31,0.53,0.31,0.3,0.37,0.6,0,11.53,0.75,0.13,0.13,0.7,0.1,0.2,U-DECLOSS,SUBWIN,KO/TKOWIN,U-DECLOSS,12,2,6,4,6,U-DECLOSS,WINNER-FIGHTER2
13/05/2017, USA,3,Jessica Andrade,Jessica Andrade,Orthodox,1991, Brazil,156,135,157,6.4,0.49,5.3,0.53,3.02,0.57,0.76,0.4,0.18,10.13,0.61,0.22,0.17,0.67,0.25,0.08,U-DECWIN,SUBWIN,KO/TKOWIN,SUBLOSS,10,2,16,5,3,Joanna Jedrzejczyk,Joanna Jedrzejczyk,Orthodox,1987, Poland,167,115,165,6.3,0.48,3.08,0.64,0.28,0.62,0.81,0.1,0.07,18.29,0.81,0.18,0.01,0.48,0.25,0.27,U-DECWIN,U-DECWIN,U-DECWIN,KO/TKOWIN,7,2,13,0,6,U-DECLOSS,WINNER-FIGHTER2
13/05/2017, USA,3,Frankie Edgar,Frankie Edgar,Orthodox,1981, United States,167,135,172,3.7,0.39,2.7,0.66,2.28,0.31,0.65,0.3,0.1,16.46,0.67,0.08,0.24,0.66,0.19,0.15,U-DECWIN,U-DECLOSS,KO/TKOWIN,U-DECWIN,21,1,20,5,6,Yair Rodriguez,Yair Rodriguez,Orthodox,1992, Mexico,180,145,180,4.33,0.45,3.13,0.57,0.9,0.29,0.63,0.9,0.34,13.17,0.75,0.07,0.18,0.57,0.19,0.24,KO/TKOWIN,S-DECWIN,KO/TKOWIN,U-DECWIN,6,4,11,0,4,KO/TKOWIN,WINNER-FIGHTER1
13/05/2017, USA,3,Rashad Coulter,Rashad Coulter,Orthodox,1981,United States,180,205,193,4.82,0.56,6.68,0.5,0,0,0.62,0,0.4,9.16,0.69,0.3,0.01,0.8,0.15,0.05,NA,NA,NA,NA,4,0,8,1,0,Chase Sherman,Chase Sherman,Orthodox,1989, United States,193,250,198,6.02,0.45,5.55,0.52,0,0,0.77,0,0.2,10.58,0.85,0.1,0.04,0.53,0.22,0.26,KO/TKOLOSS,U-DECLOSS,NA,NA,8,0,12,3,4,KO/TKOLOSS,WINNER-FIGHTER2
28/05/2017, Sweden,3,Alex Nicholson,Alex Nicholson,Orthodox,1990, United States,193,185,195,4.12,0.43,4.65,0.47,0,0,0.5,0.5,0.53,7.06,0.93,0.04,0.03,0.57,0.2,0.23,U-DECLOSS,KO/TKOWIN,SUBLOSS,NA,3,0,7,3,6,Jack Hermansson,Jack Hermansson,Orthodox,1988, Sweden,185,186,195,5.08,0.48,2.52,0.56,2.19,0.35,0.73,0.9,0,6.18,0.4,0.14,0.46,0.68,0.13,0.2,SUBLOSS,U-DECWIN,NA,NA,2,0,14,3,6,KO/TKOLOSS,WINNER-FIGHTER2
28/05/2017, Sweden,3,Misha Cirkunov,Misha Cirkunov,Orthodox,1987, Latvia,190,205,195,4.18,0.52,2.89,0.62,4.42,0.57,0.71,2.4,0,4.09,0.58,0.27,0.15,0.72,0.23,0.04,SUBWIN,SUBWIN,SUBWIN,KO/TKOWIN,9,0,13,2,5,Volkan Oezdemir,Volkan Oezdemir,Orthodox,1989, Switzerland,187,205,190,5.03,0.45,4.24,0.55,0.36,0.2,0.8,0,0.58,9.38,0.74,0.18,0.08,0.62,0.18,0.2,S-DECWIN,NA,NA,NA,9,0,13,1,3,KO/TKOLOSS,WINNER-FIGHTER2
28/05/2017, Sweden,3,Damir Hadzovic,Damir Hadzovic,Orthodox,1986, Bosnia &amp; Herzegovina,175,155,177,2.99,0.46,2.99,0.66,0.68,0.6,0.39,0.2,0.59,10.11,0.73,0.09,0.18,0.7,0.21,0.09,KO/TKOLOSS,NA,NA,NA,7,0,10,3,13,Marcin Held,Marcin Held,Orthodox,1992, Poland,175,155,180,1.41,0.34,2.02,0.47,2.46,0.46,0.37,1.3,0,13.47,0.69,0.12,0.19,0.94,0.04,0.02,S-DECLOSS,U-DECLOSS,NA,NA,4,0,22,6,4,KO/TKOWIN,WINNER-FIGHTER1
28/05/2017, Sweden,3,Darren Till,Darren Till,Southpaw,1992, United Kingdom,182,170,187,2.27,0.46,2.99,0.58,0.54,0.41,0.82,0,0.66,12.36,0.75,0.09,0.16,0.69,0.11,0.19,M-DECLOSS,KO/TKOWIN,NA,NA,10,1,13,0,19,Jessin Ayari,Jessin Ayari,Orthodox,1992, Germany,182,170,185,3.58,0.38,3.4,0.59,0,0,0.33,0.3,0,15,0.86,0.12,0.02,0.73,0.12,0.14,S-DECWIN,NA,NA,NA,4,0,16,3,8,U-DECWIN,WINNER-FIGHTER1
28/05/2017, Sweden,3,Chris Camozzi,Chris Camozzi,Orthodox,1986, United States,187,185,190,3.57,0.44,2.96,0.56,0.27,0.19,0.57,0.5,0.07,11.48,0.82,0.16,0.02,0.59,0.16,0.25,U-DECLOSS,SUBLOSS,U-DECWIN,KO/TKOWIN,18,1,24,12,6,Trevor Smith,Trevor Smith,Orthodox,1981, United States,190,185,190,3.29,0.55,3.31,0.51,1.7,0.32,0.6,0.7,0.22,12.23,0.49,0.27,0.25,0.54,0.27,0.18,U-DECLOSS,U-DECWIN,U-DECWIN,KO/TKOLOSS,12,0,14,7,5,U-DECLOSS,WINNER-FIGHTER2
28/05/2017, Sweden,3,Oliver Enkamp,Oliver Enkamp,Switch,1991, Sweden,182,170,195,2.38,0.36,3.55,0.37,0.87,0.16,0,0,0,15,0.66,0.34,0,0.39,0.37,0.24,NA,NA,NA,NA,2,0,7,0,0,Nordine Taleb,Nordine Taleb,Orthodox,1981, France,185,170,187,3.66,0.51,2.62,0.66,1.94,0.76,0.73,0,0.25,10.51,0.78,0.07,0.15,0.49,0.24,0.28,U-DECLOSS,KO/TKOWIN,SUBLOSS,U-DECWIN,12,0,12,4,3,U-DECLOSS,WINNER-FIGHTER2
28/05/2017, Sweden,3,Pedro Munhoz,Pedro Munhoz,Orthodox,1986, Brazil,167,135,165,5.53,0.43,6.03,0.58,0.76,0.21,0.8,0.9,0.66,8.46,0.86,0.07,0.07,0.55,0.2,0.25,SUBWIN,SUBWIN,S-DECLOSS,OverturnedLOSS,6,2,13,2,6,Damian Stasiak,Damian Stasiak,Orthodox,1990, Poland,172,135,177,1.86,0.36,3.1,0.52,2.64,0.35,0.43,0.6,0,12.19,0.85,0.06,0.09,0.64,0.2,0.15,SUBWIN,SUBWIN,U-DECLOSS,NA,3,0,10,3,7,U-DECWIN,WINNER-FIGHTER1
28/05/2017, Sweden,3,Peter Sobotta,Peter Sobotta,Southpaw,1987, Poland,182,170,190,2.14,0.4,2.9,0.58,1.53,0.32,0.77,0.5,0.59,11.23,0.78,0.06,0.16,0.61,0.17,0.22,U-DECWIN,KO/TKOLOSS,SUBWIN,U-DECWIN,7,0,16,5,8,Ben Saunders,Ben Saunders,Orthodox,1983, United States,187,170,195,3.23,0.5,3.58,0.51,0.2,0.4,0.66,1.3,0.34,7.54,0.59,0.33,0.08,0.53,0.38,0.08,U-DECWIN,KO/TKOLOSS,S-DECWIN,SUBWIN,12,0,21,7,4,KO/TKOWIN,WINNER-FIGHTER1
28/05/2017, Sweden,5,Glover Teixeira,Glover Teixeira,Orthodox,1979, Brazil,187,205,193,3.74,0.47,3.87,0.55,1.87,0.38,0.6,0.9,0.45,9.06,0.5,0.11,0.39,0.86,0.12,0.02,U-DECWIN,KO/TKOLOSS,KO/TKOWIN,KO/TKOWIN,16,2,26,5,3,Alexander Gustafsson,Alexander Gustafsson,Orthodox,1987, Sweden,195,205,200,4.02,0.4,3.42,0.51,1.54,0.39,0.83,0.4,0.74,11.26,0.77,0.08,0.15,0.69,0.15,0.16,U-DECWIN,S-DECLOSS,KO/TKOLOSS,KO/TKOWIN,13,1,17,4,8,KO/TKOLOSS,WINNER-FIGHTER2
3/06/2017, Brazil,3,Paulo Costa,Paulo Costa,Orthodox,1991, Brazil,185,185,182,7.03,0.57,6.7,0.5,0,0,0.8,0,2.1,5.21,0.75,0.14,0.11,0.56,0.41,0.03,KO/TKOWIN,NA,NA,NA,6,1,9,0,3,Oluwale Bamgbose,Oluwale Bamgbose,Switch,1987,United States,180,185,198,2.45,0.48,2.7,0.55,0.94,0.33,0.37,0,0.94,6.22,0.64,0.19,0.17,0.47,0.28,0.24,U-DECLOSS,KO/TKOWIN,KO/TKOLOSS,NA,5,0,6,2,14,KO/TKOWIN,WINNER-FIGHTER1
3/06/2017, Brazil,3,Erick Silva,Erick Silva,Orthodox,1984, Brazil,182,170,187,2.5,0.48,4.18,0.49,0.85,0.35,0.56,1.4,0.42,7.04,0.64,0.12,0.23,0.55,0.29,0.16,SUBWIN,KO/TKOLOSS,U-DECLOSS,SUBWIN,13,1,19,7,9,Yancy Medeiros,Yancy Medeiros,Orthodox,1987, United States,177,155,190,4.05,0.35,5.38,0.46,0.12,0.25,0.76,0.5,1.25,7.41,0.85,0.08,0.07,0.65,0.23,0.12,SUBWIN,U-DECLOSS,S-DECWIN,KO/TKOLOSS,11,2,13,4,9,KO/TKOLOSS,WINNER-FIGHTER2
3/06/2017, Brazil,3,Claudia Gadelha,Claudia Gadelha,Orthodox,1988, Brazil,162,115,160,3.4,0.41,4.53,0.57,3.13,0.45,0.58,0.7,0.1,14.48,0.76,0.13,0.11,0.85,0.12,0.03,U-DECWIN,U-DECLOSS,U-DECWIN,S-DECLOSS,5,1,14,2,7,Karolina Kowalkiewicz,Karolina Kowalkiewicz,Orthodox,1985, Poland,160,115,162,5.27,0.39,5.65,0.56,0.1,0.12,0.75,0.1,0,13.3,0.7,0.26,0.04,0.63,0.25,0.12,U-DECLOSS,S-DECWIN,U-DECWIN,U-DECWIN,4,1,10,1,7,SUBWIN,WINNER-FIGHTER1
3/06/2017, Brazil,3,Jamie Moyle,Jamie Moyle,Orthodox,1989, United States,154,115,165,4.51,0.51,4,0.65,1,0.21,0.5,0,0,15,0.77,0.16,0.06,0.48,0.31,0.21,U-DECWIN,NA,NA,NA,3,0,4,1,6,Viviane Pereira,Viviane Pereira,Orthodox,1993, Brazil,152,115,160,2.7,0.3,4.48,0.58,0.25,1,0.28,0.2,0,15,0.87,0.08,0.05,0.75,0.17,0.07,S-DECWIN,NA,NA,NA,4,0,12,0,6,U-DECLOSS,WINNER-FIGHTER2
3/06/2017, Brazil,3,Antonio Carlos Junior,Antonio Carlos Junior,Orthodox,1990, Brazil,187,185,200,1.91,0.44,1.98,0.53,3.7,0.44,0.53,0.9,0,6.51,0.65,0.26,0.09,0.52,0.26,0.22,U-DECWIN,SUBWIN,KO/TKOLOSS,CNCLOSS,7,0,8,2,6,Eric Spicely,Eric Spicely,Orthodox,1986, United States,185,185,185,3.71,0.45,5.72,0.55,1.31,0.2,0.75,1,0,6.33,0.64,0.22,0.14,0.84,0.12,0.04,SUBWIN,SUBWIN,SUBLOSS,NA,3,1,12,2,5,SUBWIN,WINNER-FIGHTER1
3/06/2017, Brazil,3,Matthew Lopez,Matthew Lopez,Southpaw,1987, United States,170,135,175,3.13,0.5,3.73,0.55,3.32,0.6,0.71,1.3,0,11.18,0.71,0.03,0.26,0.67,0.23,0.11,U-DECWIN,SUBLOSS,NA,NA,2,0,9,1,6,Johnny Eduardo,Johnny Eduardo,Orthodox,1978, Brazil,170,135,180,2.89,0.38,3.34,0.63,0,0,0.62,0.5,0.5,8.34,0.9,0.04,0.06,0.55,0.09,0.36,KO/TKOWIN,SUBLOSS,KO/TKOWIN,U-DECWIN,5,0,28,10,7,KO/TKOWIN,WINNER-FIGHTER1
3/06/2017, Brazil,3,Vitor Belfort,Vitor Belfort,Southpaw,1977, Brazil,182,185,187,1.59,0.46,2.83,0.5,1.02,0.6,0.53,0.6,0.93,6.25,0.49,0.22,0.29,0.77,0.14,0.09,OverturnedLOSS,KO/TKOLOSS,KO/TKOLOSS,KO/TKOWIN,37,1,25,13,3,Nate Marquardt,Nate Marquardt,Orthodox,1979, United States,182,185,187,2.71,0.49,2.32,0.55,1.87,0.51,0.7,0.8,0.75,9.34,0.62,0.17,0.21,0.59,0.2,0.22,U-DECLOSS,KO/TKOWIN,KO/TKOLOSS,KO/TKOWIN,25,1,35,17,5,U-DECWIN,WINNER-FIGHTER1
3/06/2017, Brazil,3,Brian Kelleher,Brian Kelleher,Switch,1986, United States,167,136,167,4.45,0.4,5.97,0.53,1.2,0.25,0.72,0.8,0.4,8.17,0.83,0.07,0.09,0.66,0.14,0.19,NA,NA,NA,NA,10,0,16,7,0,Iuri Alcantara,Iuri Alcantara,Southpaw,1980, Brazil,175,135,180,2.72,0.45,2.79,0.49,1.44,0.62,0.6,0.8,0.42,9.21,0.63,0.09,0.28,0.65,0.27,0.08,SUBWIN,SUBWIN,U-DECLOSS,U-DECWIN,19,3,34,7,3,SUBWIN,WINNER-FIGHTER1
3/06/2017, Brazil,5,Jose Aldo,Jose Aldo,Orthodox,1986, Brazil,170,145,177,3.48,0.44,3.55,0.62,0.6,0.61,0.9,0.1,0.44,13.14,0.84,0.04,0.13,0.7,0.15,0.15,U-DECWIN,KO/TKOLOSS,U-DECWIN,U-DECWIN,17,0,26,2,11,Max Holloway,Max Holloway,Orthodox,1991, United States,180,146,175,6.47,0.44,4.52,0.61,0.22,0.83,0.83,0.4,0.39,14.08,0.84,0.09,0.07,0.74,0.21,0.05,KO/TKOWIN,U-DECWIN,U-DECWIN,KO/TKOWIN,16,1,17,3,6,KO/TKOLOSS,WINNER-FIGHTER2
10/06/2017, New Zealand,3,Dan Hooker,Dan Hooker,Switch,1990, New Zealand,182,145,190,4.98,0.48,4.89,0.52,0.74,0.34,0.79,0.3,0.78,8.42,0.84,0.11,0.05,0.7,0.14,0.16,U-DECLOSS,SUBWIN,U-DECLOSS,KO/TKOWIN,6,0,13,7,7,Ross Pearson,Ross Pearson,Orthodox,1984, United Kingdom,172,155,175,3.68,0.4,4.09,0.62,0.74,0.35,0.75,0,0.3,11.39,0.82,0.15,0.02,0.53,0.28,0.19,S-DECLOSS,U-DECLOSS,U-DECLOSS,S-DECWIN,22,0,19,13,7,KO/TKOWIN,WINNER-FIGHTER1
10/06/2017, New Zealand,3,Derek Brunson,Derek Brunson,Southpaw,1984, United States,185,185,195,3.77,0.47,2.95,0.54,3.02,0.31,1,0.4,0.77,6.32,0.6,0.2,0.2,0.73,0.09,0.18,U-DECLOSS,KO/TKOLOSS,KO/TKOWIN,KO/TKOWIN,14,1,16,5,4,Daniel Kelly,Daniel Kelly,Southpaw,1977, Australia,182,185,177,3.62,0.38,4.64,0.61,1.86,0.34,0.78,0.3,0,9.4,0.69,0.15,0.16,0.87,0.06,0.07,S-DECWIN,U-DECWIN,KO/TKOWIN,U-DECWIN,7,0,13,1,3,KO/TKOWIN,WINNER-FIGHTER1
10/06/2017, New Zealand,3,Ashkan Mokhtarian,Ashkan Mokhtarian,Southpaw,1985, Iran,167,125,170,1.95,0.43,3.66,0.43,0.54,0.16,0.33,0,0,13.49,0.94,0.02,0.04,0.41,0.24,0.35,NA,NA,NA,NA,2,0,13,1,0,John Moraga,John Moraga,Orthodox,1984, United States,167,126,167,2.57,0.43,2.55,0.56,0.62,0.23,0.44,1.1,0.18,12.01,0.59,0.19,0.22,0.56,0.25,0.19,U-DECLOSS,S-DECLOSS,U-DECLOSS,SUBWIN,14,0,16,6,5,U-DECLOSS,WINNER-FIGHTER2
10/06/2017, New Zealand,3,Vinc Pichel,Vinc Pichel,Orthodox,1982, United States,177,155,182,3.2,0.46,2.28,0.56,3.83,0.6,0.2,0.3,0.25,10,0.49,0.3,0.21,0.45,0.21,0.34,U-DECWIN,U-DECWIN,KO/TKOLOSS,NA,3,0,9,1,37,Damien Brown,Damien Brown,Orthodox,1984,70,177,155,172,3.66,0.38,4.86,0.5,0.68,0.27,0.53,0.7,0.45,11.01,0.86,0.05,0.09,0.66,0.16,0.19,S-DECWIN,KO/TKOWIN,U-DECLOSS,NA,3,0,17,9,7,KO/TKOWIN,WINNER-FIGHTER1
10/06/2017, New Zealand,3,Dominique Steele,Dominique Steele,Orthodox,1988, United States,177,170,187,2.32,0.49,2.42,0.5,2.95,0.42,0.76,0,0.53,11.14,0.42,0.35,0.24,0.71,0.24,0.05,U-DECLOSS,U-DECLOSS,KO/TKOWIN,KO/TKOLOSS,6,2,14,8,10,Luke Jumeau,Luke Jumeau,Orthodox,1988, New Zealand,180,170,182,2.93,0.43,3.17,0.58,0.25,1,0.86,0,0,15,0.71,0.27,0.02,0.6,0.18,0.22,NA,NA,NA,NA,4,0,11,3,0,U-DECLOSS,WINNER-FIGHTER2
10/06/2017, New Zealand,3,Alexander Volkanovski,Alexander Volkanovski,Orthodox,1988, Australia,167,145,180,6.02,0.55,3.31,0.6,2.09,0.34,0.72,0.3,0.54,13.55,0.65,0.13,0.22,0.59,0.12,0.29,KO/TKOWIN,NA,NA,NA,9,0,14,1,7,Mizuto Hirota,Mizuto Hirota,Orthodox,1981, Japan,170,155,170,3.36,0.4,3.5,0.54,1.36,0.5,0.58,0.1,0,15,0.83,0.07,0.1,0.72,0.14,0.14,U-DECWIN,S-DECLOSS,S-DECLOSS,U-DECLOSS,9,0,18,7,6,U-DECWIN,WINNER-FIGHTER1
10/06/2017, New Zealand,3,Ion Cutelaba,Ion Cutelaba,Southpaw,1993, Moldova,185,205,190,5.29,0.39,3.26,0.48,2.59,0.71,0.8,0,0.27,9.08,0.56,0.32,0.11,0.7,0.23,0.07,U-DECLOSS,U-DECWIN,SUBLOSS,NA,3,1,12,3,6,Henrique da Silva,Henrique da Silva,Orthodox,1989, Brazil,190,205,193,3.89,0.6,5.28,0.4,0.25,0.14,0.22,0.2,0,7.4,0.47,0.34,0.19,0.57,0.34,0.09,U-DECLOSS,SUBLOSS,SUBWIN,KO/TKOWIN,4,1,14,3,5,KO/TKOWIN,WINNER-FIGHTER1
10/06/2017, New Zealand,3,Ben Nguyen,Ben Nguyen,Switch,1988, United States,165,125,165,3.51,0.4,3.01,0.59,0.25,0.33,0.63,1,0.75,8.32,0.78,0.15,0.07,0.69,0.19,0.12,U-DECWIN,KO/TKOLOSS,SUBWIN,KO/TKOWIN,4,0,15,6,7,Tim Elliott,Tim Elliott,Southpaw,1986, United States,170,125,167,3.5,0.45,2.64,0.59,4.02,0.48,0.58,1.2,0.1,11.46,0.6,0.18,0.22,0.62,0.2,0.17,U-DECWIN,U-DECLOSS,U-DECLOSS,SUBLOSS,8,1,15,7,2,SUBWIN,WINNER-FIGHTER1
10/06/2017, New Zealand,5,Mark Hunt,Mark Hunt,Orthodox,1974, New Zealand,177,265,182,2.81,0.43,2.9,0.51,0.51,0.55,0.64,0.2,0.67,11.1,0.85,0.07,0.08,0.79,0.11,0.1,KO/TKOLOSS,OverturnedLOSS,KO/TKOWIN,KO/TKOWIN,25,1,12,11,3,Derrick Lewis,Derrick Lewis,Orthodox,1985, United States,190,260,200,2.64,0.5,2.09,0.44,0.54,0.26,0.52,0,0.4,9.55,0.4,0.2,0.4,0.77,0.18,0.05,KO/TKOWIN,KO/TKOWIN,S-DECWIN,KO/TKOWIN,11,2,18,4,4,KO/TKOWIN,WINNER-FIGHTER1
17/06/2017, Singapore,3,Walt Harris,Walt Harris,Southpaw,1983, United States,195,250,195,2.97,0.39,3.18,0.56,0.32,0.33,0.72,0.2,1.4,6.35,0.66,0.09,0.24,0.68,0.24,0.08,KO/TKOWIN,S-DECLOSS,KO/TKOWIN,KO/TKOLOSS,6,0,9,4,5,Cyril Asker,Cyril Asker,Orthodox,1985, France,182,242,187,3.35,0.39,5.82,0.35,4.41,0.62,1,0.9,0,3.24,0.35,0.07,0.58,0.89,0.11,0,KO/TKOWIN,KO/TKOLOSS,NA,NA,2,0,8,2,5,KO/TKOWIN,WINNER-FIGHTER1
17/06/2017, Singapore,3,Jon Tuck,Jon Tuck,Orthodox,1984, United States,180,155,185,3,0.4,3.74,0.6,0.42,0.33,0.5,1,0.28,11.59,0.8,0.09,0.11,0.56,0.25,0.19,S-DECLOSS,S-DECLOSS,SUBWIN,U-DECLOSS,7,0,9,4,7,Takanori Gomi,Takanori Gomi,Southpaw,1978, Japan,172,155,177,3.81,0.41,3.52,0.6,1.23,0.65,0.63,0.8,0.34,6.52,0.88,0.09,0.03,0.63,0.3,0.08,KO/TKOLOSS,KO/TKOLOSS,KO/TKOLOSS,U-DECWIN,27,0,35,12,11,SUBWIN,WINNER-FIGHTER1
17/06/2017, Singapore,3,Tarec Saffiedine,Tarec Saffiedine,Switch,1986, Belgium,177,170,177,4.05,0.47,3.06,0.62,0.52,0.36,0.84,0.1,0.47,16.05,0.84,0.15,0.02,0.54,0.17,0.28,S-DECLOSS,U-DECLOSS,U-DECWIN,KO/TKOLOSS,14,0,16,6,6,Rafael Dos Anjos,Rafael Dos Anjos,Southpaw,1984,Brazil,172,155,177,3.47,0.45,3.18,0.62,1.82,0.39,0.58,0.6,0.19,13.54,0.68,0.18,0.14,0.56,0.23,0.21,U-DECLOSS,KO/TKOLOSS,KO/TKOWIN,U-DECWIN,21,2,25,9,7,U-DECLOSS,WINNER-FIGHTER2
17/06/2017, Singapore,3,Alex Caceres,Alex Caceres,Southpaw,1988,United States,177,135,185,4.15,0.5,2.91,0.65,0.55,0.76,0.59,0.8,0.22,12.18,0.85,0.08,0.06,0.65,0.23,0.12,SUBLOSS,S-DECLOSS,U-DECWIN,U-DECWIN,23,1,12,10,5,Rolando Dy,Rolando Dy,Orthodox,1990,28,172,145,175,3.04,0.37,4.47,0.52,0.3,0.2,0.68,0,0.3,12.25,0.77,0.18,0.05,0.6,0.28,0.11,NA,NA,NA,NA,4,0,8,4,0,KO/TKOWIN,WINNER-FIGHTER1
17/06/2017, Singapore,3,Lucie Pudilova,Lucie Pudilova,Orthodox,1994, Czechia,172,125,170,4.15,0.36,4.09,0.52,0.16,0.12,0.61,0.6,0.37,13.33,0.74,0.15,0.11,0.77,0.12,0.11,U-DECLOSS,NA,NA,NA,7,0,6,2,3,Ji Yeon Kim,Ji Yeon Kim,Orthodox,1989,South Korea,170,125,182,4.5,0.34,4.94,0.57,0,0,0.42,0,0.21,14,0.86,0.13,0,0.73,0.17,0.1,NA,NA,NA,NA,6,0,6,0,0,U-DECWIN,WINNER-FIGHTER1
17/06/2017, Singapore,3,Colby Covington,Colby Covington,Orthodox,1988,United States,180,170,182,4.12,0.38,2.86,0.55,4.61,0.5,0.75,0.1,0.1,13.54,0.75,0.13,0.12,0.68,0.13,0.19,U-DECWIN,KO/TKOWIN,SUBWIN,SUBLOSS,7,0,11,1,6,Dong Hyun Kim,Dong Hyun Kim,Southpaw,1981,South Korea,180,170,193,2.12,0.49,1.89,0.58,2.93,0.43,0.71,0.6,0.3,11.05,0.37,0.2,0.44,0.77,0.1,0.13,S-DECWIN,KO/TKOWIN,SUBWIN,KO/TKOLOSS,17,0,22,3,6,U-DECWIN,WINNER-FIGHTER1
17/06/2017, Singapore,3,Marcin Tybura,Marcin Tybura,Orthodox,1985, Poland,190,249,198,3.32,0.5,2.83,0.53,1.69,0.48,0.82,0.1,0.15,14.38,0.58,0.13,0.29,0.67,0.16,0.17,KO/TKOWIN,KO/TKOWIN,U-DECLOSS,NA,3,1,15,2,3,Andrei Arlovski,Andrei Arlovski,Orthodox,1979, Belarus,190,240,195,3.54,0.44,2.69,0.59,0.5,0.36,0.79,0.3,0.62,8.41,0.76,0.18,0.05,0.57,0.17,0.26,KO/TKOLOSS,SUBLOSS,KO/TKOLOSS,KO/TKOLOSS,28,1,25,13,5,U-DECWIN,WINNER-FIGHTER1
17/06/2017, Singapore,5,Bethe Correia,Bethe Correia,Orthodox,1983, Brazil,165,135,162,4.39,0.44,4.56,0.58,0.44,0.2,0.84,0,0,11.54,0.85,0.14,0.01,0.58,0.2,0.22,M-DECLOSS,S-DECWIN,S-DECLOSS,KO/TKOLOSS,7,0,10,2,3,Holly Holm,Holly Holm,Southpaw,1981, United States,172,135,175,2.75,0.35,2.8,0.57,0.5,0.27,0.76,0.1,0.17,16.21,0.82,0.13,0.05,0.47,0.28,0.26,U-DECLOSS,U-DECLOSS,SUBLOSS,KO/TKOWIN,6,1,10,3,4,KO/TKOLOSS,WINNER-FIGHTER2
17/06/2017, Singapore,3,Carls John De Tomas,Carls John De Tomas,Southpaw,1996,65,165,125,180,1.74,0.37,3.93,0.44,1.37,0.33,0.66,0,0,10.57,0.74,0.21,0.05,0.68,0.03,0.29,NA,NA,NA,NA,2,0,6,0,0,Naoki Inoue,Naoki Inoue,Orthodox,1997, Japan,175,125,180,3.67,0.35,3.37,0.6,0,0,0.6,2.5,0,15,0.7,0.12,0.18,0.75,0.04,0.22,NA,NA,NA,NA,2,0,10,0,0,U-DECLOSS,WINNER-FIGHTER2
25/06/2017, USA,3,Tim Means,Tim Means,Orthodox,1984, United States,187,170,190,4.92,0.46,3.53,0.61,0.98,0.42,0.63,0.2,0.6,9.28,0.77,0.11,0.11,0.63,0.25,0.11,SUBLOSS,CNCLOSS,KO/TKOWIN,KO/TKOWIN,14,1,26,8,3,Alex Garcia,Alex Garcia,Orthodox,1987, Dominican Republic,175,170,182,1.81,0.31,3.03,0.59,3.72,0.52,0.66,0.1,0.38,11.42,0.75,0.14,0.1,0.83,0.12,0.05,KO/TKOWIN,KO/TKOLOSS,U-DECWIN,U-DECLOSS,6,1,14,3,6,U-DECWIN,WINNER-FIGHTER1
