EVENTDATE,COUNTRYOFEVENT,fighter1 reach advantage,fighter 1 age advantage,fighter1 height advantage,ROUNDS,FIGHTER1,FIGHTERa,STANCE,DOB,COUNTRY,HEIGHT,WEIGHT,REACH,STRIKES_LANDED,STRIKING_ACCURACY,STRIKES_ABSORBED,STRIKING_DEFENCE,TAKEDOWNS_LANDED,TAKEDOWN_ACCURACY,TAKEDOWN_DEFENCE,SUBMISSION_AVERAGE,KNOCKDOWN_RATIO,AVERAGE_FIGHTTIME,STRIKES_STANDING,CLINCH_STRIKES,GROUND_STRIKES,HEAD_STRIKES,BODY_STRIKES,LEG_STRIKES,FIGHTER1RECENT1,FIGHTER1RECENT2,FIGHTER1RECENT3,FIGHTER1RECENT4,FIGHTER1NUMUFCFIGHTS,FIGHTER1RECENTBONUSES,FIGHTER1WINRECORD,FIGHTER1LOSSRECORD,FIGHTER1LAYOFFTIME,FIGHTER2,FIGHTERb,STANCE2,DOB2,COUNTRY2,HEIGHT2,WEIGHT2,REACH2,STRIKES_LANDED2,STRIKING_ACCURACY2,STRIKES_ABSORBED2,STRIKING_DEFENCE2,TAKEDOWNS_LANDED2,TAKEDOWN_ACCURACY2,TAKEDOWN_DEFENCE2,SUBMISSION_AVERAGE2,KNOCKDOWN_RATIO2,AVERAGE_FIGHTTIME2,STRIKES_STANDING2,CLINCH_STRIKES2,GROUND_STRIKES2,HEAD_STRIKES2,BODY_STRIKES2,LEG_STRIKES2,FIGHTER2RECENT12,FIGHTER2RECENT22,FIGHTER2RECENT32,FIGHTER2RECENT42,FIGHTER2NUMUFCFIGHTS2,FIGHTER2RECENTBONUSES2,FIGHTER2WINRECORD2,FIGHTER2LOSSRECORD2,FIGHTER2LAYOFFTIME2,FIGHTER1OUTCOME,FIGHTER1WIN
4/12/2010, USA,-16,-4,-8,3,Rich Attonito,Rich Attonito,1,1977, USA,177,170,182,2.28,0.47,2.13,0.59,0.74,0.37,0.75,0,0.5,12.07,0.44,0.09,0.47,0.66,0.18,0.16,3,1,0,0,2,0,9,3,3,David Branch,David Branch,1,1981, USA,185,185,198,1.66,0.39,1.91,0.56,2.55,0.32,0.43,0,0.18,9.09,0.5,0.35,0.15,0.47,0.3,0.23,3,8,0,0,2,0,19,2,3,6,0
13/11/2010, Germany,-16,-6,-8,3,Duane Ludwig,Duane Ludwig,1,1978, USA,177,170,177,4.62,0.44,3.05,0.57,0.43,0.25,0.59,0.1,0.26,6.25,0.68,0.26,0.06,0.6,0.32,0.08,8,7,7,3,12,0,19,11,8,Nick Osipczak,Nick Osipczak,1,1984, United Kingdom,185,170,193,2.83,0.5,3.77,0.5,1.2,0.45,0.71,1,0.48,12.31,0.45,0.31,0.24,0.55,0.23,0.22,6,5,1,2,4,0,6,2,3,4,1
11/07/2020, United Arab Emirates,-8,-1,-9,3,Jessica Andrade,Jessica Andrade,1,1991, Brazil,156,135,157,6.4,0.49,5.3,0.53,3.02,0.57,0.76,0.4,0.18,10.13,0.61,0.22,0.17,0.67,0.25,0.08,8,1,1,3,16,2,20,7,11,Rose 0maju0s,Rose 0maju0s,1,1992, USA,165,115,165,4.13,0.4,3.98,0.6,1.91,0.53,0.5,0.8,0.41,12.16,0.74,0.09,0.17,0.79,0.15,0.06,8,3,1,2,9,1,9,4,14,5,0
6/06/2020, USA,-7,-10,-9,3,Eddie Wineland,Eddie Wineland,1,1984, USA,171,135,175,3.39,0.29,3.54,0.69,0.28,0.28,0.86,0.1,0.9,10.17,0.87,0.05,0.08,0.75,0.18,0.07,1,6,6,1,20,0,24,13,12,Sean OMalley,Sean OMalley,3,1994, USA,180,135,182,6.35,0.57,3.76,0.64,1.05,0.5,0.61,1.1,0.44,8.29,0.89,0.03,0.08,0.74,0.2,0.06,1,3,3,0,3,1,11,0,3,8,0
8/06/2019, USA,2,-4,-9,3,Jimmie Rivera,Jimmie Rivera,1,1989, USA,162,135,172,3.99,0.41,3.61,0.61,0.86,0.29,0.92,0.1,0.42,11.54,0.88,0.1,0.02,0.53,0.22,0.25,6,3,8,3,8,0,22,3,4,Petr Yan,Petr Yan,3,1993, Russia,171,135,170,6.32,0.5,3.25,0.63,1.46,0.52,0.88,0.2,1.52,11.32,0.67,0.17,0.15,0.75,0.2,0.04,3,1,3,1,4,1,12,1,4,6,0
11/05/2019, Brazil,-8,-1,-9,5,Jessica Andrade,Jessica Andrade,1,1991, Brazil,156,135,157,6.4,0.49,5.3,0.53,3.02,0.57,0.76,0.4,0.18,10.13,0.61,0.22,0.17,0.67,0.25,0.08,1,3,3,6,14,2,19,6,8,Rose 0maju0s,Rose 0maju0s,1,1992, USA,165,115,165,4.13,0.4,3.98,0.6,1.91,0.53,0.5,0.8,0.41,12.16,0.74,0.09,0.17,0.79,0.15,0.06,3,1,2,5,8,1,9,3,13,1,1
30/03/2019, USA,-8,-1,-9,3,Josh Emmett,Josh Emmett,1,1985, USA,168,145,177,4.32,0.39,4.02,0.63,1.43,0.47,0.5,0.1,1.34,11.13,0.75,0.11,0.14,0.56,0.24,0.21,8,1,3,5,6,0,13,2,13,Michael Johnson,Michael Johnson,2,1986, USA,177,156,185,4.23,0.38,3.85,0.58,0.51,0.45,0.79,0.1,0.56,11.33,0.88,0.08,0.04,0.54,0.29,0.17,3,4,7,8,20,1,20,13,5,1,1
4/06/2016, USA,-13,8,-9,3,Jessica Andrade,Jessica Andrade,1,1991, Brazil,156,135,157,6.4,0.49,5.3,0.53,3.02,0.57,0.76,0.4,0.18,10.13,0.61,0.22,0.17,0.67,0.25,0.08,7,3,7,2,7,0,13,5,9,Jessica Penne,Jessica Penne,1,1983, USA,165,115,170,2.46,0.33,4.73,0.48,1.58,0.25,0.2,0.6,0,13.05,0.73,0.18,0.09,0.57,0.35,0.08,8,4,2,7,6,2,12,4,12,1,1
9/05/2015, Australia,-8,7,-9,3,Jake Matthews,Jake Matthews,1,1994, Australia,181,170,185,3.15,0.46,2.12,0.63,2.09,0.41,0.7,0.7,0.27,10.16,0.5,0.09,0.41,0.78,0.11,0.1,2,2,0,0,2,0,9,0,6,James Vick,James Vick,1,1987, USA,190,155,193,4.13,0.39,3.31,0.6,0.26,0.33,0.57,0.7,0.55,9.1,0.9,0.07,0.03,0.61,0.25,0.13,3,3,2,0,3,0,7,0,6,7,0
14/08/2011, USA,-10,0,-9,3,Joseph Be0videz,Joseph Be0videz,2,1984, USA,162,126,165,3.54,0.34,2.62,0.62,1.48,0.3,0.65,0.6,0.4,12.02,0.79,0.12,0.09,0.54,0.26,0.2,3,2,5,2,9,0,14,2,5,Eddie Wineland,Eddie Wineland,1,1984, USA,171,135,175,3.39,0.29,3.54,0.69,0.28,0.28,0.86,0.1,0.9,10.17,0.87,0.05,0.08,0.75,0.18,0.07,6,1,1,3,8,0,18,7,5,3,1
19/09/2020, USA,-15,-5,-10,3,Journey Newson,Journey Newson,1,1989, USA,165,135,170,2.76,0.32,2.76,0.65,0,0,0,0.9,0,15,0.86,0.02,0.11,0.34,0.2,0.45,5,6,0,0,2,0,9,2,7,Randy Costa,Randy Costa,3,1994, USA,175,135,185,7.88,0.47,5.26,0.58,0,0,1,0,0,15,0.96,0.04,0,0.8,0.17,0.02,1,7,0,0,2,0,5,1,11,8,0
29/08/2020, USA,-16,-5,-10,3,Robbie Lawler,Robbie Lawler,2,1982, USA,180,170,187,3.5,0.45,4.16,0.6,0.68,0.64,0.64,0,0.48,13.26,0.67,0.22,0.1,0.77,0.2,0.04,6,7,6,3,33,0,28,14,12,Neil Magny,Neil Magny,1,1987, USA,190,170,203,3.96,0.48,2.15,0.56,2.63,0.45,0.59,0.3,0.11,12.02,0.55,0.19,0.26,0.71,0.18,0.12,3,3,8,1,22,0,23,8,2,6,0
1/08/2020, USA,-8,1,-10,3,Vicente Luque,Vicente Luque,1,1991, USA,180,170,190,5.72,0.53,5.82,0.52,0.68,0.5,0.64,0.8,0.96,8.25,0.85,0.06,0.09,0.62,0.12,0.27,1,6,4,1,14,3,18,7,3,Randy Brown,Randy Brown,1,1990, Jamaica,190,170,198,3.67,0.47,2.8,0.53,1,0.46,0.71,0.6,0.32,10.31,0.56,0.27,0.18,0.65,0.21,0.13,2,1,8,3,9,1,12,3,9,1,1
18/07/2020, United Arab Emirates,-10,-6,-10,3,Joe Duffy,Joe Duffy,1,1988, Ireland,177,155,185,2.68,0.34,3.78,0.54,0.96,0.66,0.64,0.7,0.5,8.37,0.84,0.08,0.08,0.68,0.2,0.12,6,8,3,2,7,0,16,4,16,Joel Alvarez,Joel Alvarez,1,1994, Spain,187,0,195,3.03,0.36,3.67,0.53,0,0,0,0.6,0,15,0.97,0.03,0,0.68,0.13,0.18,1,6,0,0,2,0,16,2,13,7,0
18/07/2020, United Arab Emirates,-15,3,-10,3,Kelvin Gastelum,Kelvin Gastelum,2,1991, USA,175,185,180,3.72,0.43,3,0.59,0.87,0.37,0.63,0.1,0.82,11.47,0.78,0.11,0.1,0.7,0.18,0.12,5,6,4,1,16,1,16,5,8,Jack Hermansson,Jack Hermansson,1,1988, Sweden,185,186,195,5.08,0.48,2.52,0.56,2.19,0.35,0.73,0.9,0,6.18,0.4,0.14,0.46,0.68,0.13,0.2,8,3,2,2,10,1,20,5,10,7,0
15/07/2020, United Arab Emirates,-2,3,-10,5,Dan Ige,Dan Ige,1,1991, USA,170,145,180,3.96,0.46,3.36,0.58,1.69,0.27,0.59,0.5,0.39,11.01,0.62,0.1,0.28,0.71,0.19,0.1,4,4,3,2,7,1,14,2,2,Calvin Kattar,Calvin Kattar,1,1988, USA,180,145,182,5.01,0.41,5.66,0.56,0.47,0.37,0.88,0,0.84,10.14,0.89,0.01,0.1,0.77,0.14,0.09,1,6,1,1,7,1,21,4,2,6,0
27/06/2020, USA,-10,-1,-10,3,Gian Villante,Gian Villante,1,1985,USA,190,205,193,4.32,0.44,5.29,0.55,0.49,0.23,0.83,0,0.27,11,0.89,0.07,0.04,0.68,0.12,0.2,8,4,5,4,20,0,17,11,16,Maurice Greene,Maurice Greene,1,1986, USA,200,258,203,4.31,0.44,3.96,0.47,0,0,0.33,0.7,0,8.37,0.78,0.22,0,0.61,0.14,0.25,7,8,1,4,5,0,8,5,5,7,0
6/06/2020, USA,3,-3,-10,3,Aljamain Sterling,Aljamain Sterling,1,1989,USA,170,136,180,4.82,0.5,1.94,0.66,1.89,0.29,0.51,1,0,11.54,0.66,0.17,0.18,0.5,0.32,0.18,3,3,2,3,13,0,18,3,12,Cory Sandhagen,Cory Sandhagen,3,1992, USA,180,135,177,6.95,0.48,4.08,0.58,1.2,0.5,0.33,0.6,0.6,8.18,0.69,0.07,0.24,0.62,0.17,0.21,3,4,2,1,5,1,12,1,10,2,1
30/05/2020, USA,-10,-5,-10,3,Blagoy Ivanov,Blagoy Ivanov,2,1986, Bulgaria,180,250,185,3.32,0.4,4.15,0.54,1.06,0.54,0.75,0.2,0.18,17,0.87,0.1,0.03,0.76,0.22,0.02,5,3,3,6,4,0,18,3,6,Augusto Sakai,Augusto Sakai,1,1991, Brazil,190,265,195,5.32,0.48,4.02,0.5,0.15,0.5,0.66,0,0.33,11.16,0.68,0.26,0.07,0.63,0.24,0.13,1,4,1,0,3,0,14,1,8,5,0
16/05/2020, USA,-10,5,-10,3,Dan Ige,Dan Ige,1,1991, USA,170,145,180,3.96,0.46,3.36,0.58,1.69,0.27,0.59,0.5,0.39,11.01,0.62,0.1,0.28,0.71,0.19,0.1,4,3,2,3,6,1,13,2,3,Edson Barboza,Edson Barboza,1,1986, Brazil,180,155,190,4.08,0.43,4.22,0.59,0.46,0.44,0.8,0.1,0.65,10.58,0.94,0.03,0.03,0.43,0.29,0.28,5,8,1,8,22,1,20,8,8,4,1
2/11/2019, USA,-15,1,-10,3,Blagoy Ivanov,Blagoy Ivanov,2,1986, Bulgaria,180,250,185,3.32,0.4,4.15,0.54,1.06,0.54,0.75,0.2,0.18,17,0.87,0.1,0.03,0.76,0.22,0.02,3,3,6,0,3,0,18,2,5,Derrick Lewis,Derrick Lewis,1,1985, USA,190,260,200,2.64,0.5,2.09,0.44,0.54,0.26,0.52,0,0.4,9.55,0.4,0.2,0.4,0.77,0.18,0.05,8,7,1,3,17,3,21,7,8,5,0
26/10/2019, Singapore,10,6,-10,3,Sergei Pavlovich,Sergei Pavlovich,2,1992, Russia,190,257,213,6.55,0.52,4.59,0.44,0,0,0.5,0,3.93,2.33,0.58,0.26,0.16,0.92,0.06,0.02,1,8,0,0,2,1,13,1,6,Maurice Greene,Maurice Greene,1,1986, USA,200,258,203,4.31,0.44,3.96,0.47,0,0,0.33,0.7,0,8.37,0.78,0.22,0,0.61,0.14,0.25,1,4,2,0,3,0,8,3,4,1,1
7/09/2019, United Arab Emirates,0,-5,-10,3,Davi Ramos,Davi Ramos,1,1986, Brazil,167,156,177,2.64,0.37,3.44,0.56,1.95,0.4,0.83,0.6,0,15,0.84,0.09,0.07,0.78,0.13,0.09,3,2,2,2,5,0,10,2,4,Islam Makhachev,Islam Makhachev,1,1991, Russia,177,155,177,2.1,0.56,0.76,0.72,3.4,0.68,0.93,0.8,0.4,9.23,0.49,0.13,0.39,0.75,0.21,0.04,3,2,1,3,7,1,17,1,5,6,0
10/08/2019, Uruguay,-5,-6,-10,3,Ilir Latifi,Ilir Latifi,1,1983, Sweden,177,205,185,2.01,0.4,2.84,0.56,2.02,0.32,1,0.4,0.58,8,0.67,0.13,0.2,0.69,0.14,0.16,6,2,3,8,11,1,15,6,8,Volkan Oezdemir,Volkan Oezdemir,1,1989, Switzerland,187,205,190,5.03,0.45,4.24,0.55,0.36,0.2,0.8,0,0.58,9.38,0.74,0.18,0.08,0.62,0.18,0.2,5,7,8,1,6,0,15,4,5,8,0
29/06/2019, USA,-3,-12,-10,3,Vinc Pichel,Vinc Pichel,1,1982, USA,177,155,182,3.2,0.46,2.28,0.56,3.83,0.6,0.2,0.3,0.25,10,0.49,0.3,0.21,0.45,0.21,0.34,7,3,1,3,6,0,11,2,12,Roosevelt Roberts,Roosevelt Roberts,1,1994, USA,187,155,185,3.03,0.49,2.27,0.52,1.75,0.53,0.58,1.1,0,11.39,0.74,0.07,0.19,0.73,0.15,0.12,3,2,0,0,2,1,8,0,2,3,1
22/06/2019, USA,0,-2,-10,5,Chan Sung Jung,Chan Sung Jung,1,1987, South Korea,170,145,182,4.58,0.41,3.73,0.6,0.78,0.41,0.77,0.6,0.64,10.21,0.76,0.12,0.11,0.79,0.12,0.09,8,1,8,2,8,1,14,5,7,Re0to Moicano,Re0to Moicano,1,1989, Brazil,180,145,182,5.49,0.46,3.67,0.66,1.34,0.58,0.76,0.6,0.19,9.41,0.96,0.01,0.03,0.64,0.1,0.26,8,2,3,7,7,2,13,2,4,1,1
1/06/2019, Sweden,-18,-5,-10,3,Nick Hein,Nick Hein,2,1984, Germany,167,155,167,2.65,0.35,3.61,0.59,0.86,0.33,0.83,0,0.32,13.28,0.96,0.03,0.01,0.7,0.16,0.13,5,7,3,3,7,0,14,4,11,Frank Camacho,Frank Camacho,1,1989, USA,177,155,185,6.67,0.46,7.31,0.52,1.17,0.45,0.72,0,0,12.51,0.89,0.11,0.01,0.82,0.18,0.01,8,6,4,6,4,3,21,7,9,8,0
11/05/2019, Brazil,-10,-5,-10,3,Bethe Correia,Bethe Correia,1,1983, Brazil,165,135,162,4.39,0.44,4.56,0.58,0.44,0.2,0.84,0,0,11.54,0.85,0.14,0.01,0.58,0.2,0.22,8,6,4,5,8,0,10,3,23,Irene Alda0,Irene Alda0,1,1988, Mexico,175,135,172,6.16,0.38,5.92,0.63,0.28,0.5,0.93,0.1,0,14.44,0.88,0.08,0.04,0.71,0.11,0.17,4,3,5,6,4,1,9,4,8,7,0
2/03/2019, USA,-5,-11,-10,3,Diego Sanchez,Diego Sanchez,2,1981, USA,177,170,182,2.69,0.37,3.02,0.56,1.51,0.24,0.46,0.8,0.24,12.2,0.57,0.11,0.32,0.7,0.24,0.07,3,8,8,3,31,0,29,11,6,Mickey Gall,Mickey Gall,3,1992, USA,187,170,187,2.55,0.46,3.65,0.42,1.15,0.26,0.4,2.1,0.6,7.09,0.37,0.25,0.38,0.87,0.05,0.08,2,6,2,2,5,0,5,1,7,1,1
8/12/2018, Ca0da,-10,-3,-10,3,Chad Laprise,Chad Laprise,1,1986, Ca0da,177,170,180,4.78,0.42,3.59,0.65,1.05,0.54,0.78,0,0.52,8.35,0.85,0.07,0.08,0.58,0.22,0.2,8,1,1,1,9,1,13,3,7,Dhiego Lima,Dhiego Lima,1,1989, Brazil,187,170,190,2.84,0.4,2.96,0.62,1.66,0.44,0.66,0.8,0.71,6.02,0.43,0.06,0.51,0.86,0.09,0.05,6,7,8,8,6,0,14,7,8,8,0
10/11/2018, USA,2,-5,-10,5,Chan Sung Jung,Chan Sung Jung,1,1987, South Korea,170,145,182,4.58,0.41,3.73,0.6,0.78,0.41,0.77,0.6,0.64,10.21,0.76,0.12,0.11,0.79,0.12,0.09,1,8,2,1,7,1,14,4,21,Yair Rodriguez,Yair Rodriguez,1,1992, Mexico,180,145,180,4.33,0.45,3.13,0.57,0.9,0.29,0.63,0.9,0.34,13.17,0.75,0.07,0.18,0.57,0.19,0.24,8,1,4,1,7,1,11,1,18,8,0
10/11/2018, USA,-13,4,-10,3,Amanda Cooper,Amanda Cooper,3,1991, USA,160,116,162,3.55,0.44,3.2,0.51,1.53,0.38,0.28,1.8,0,8.11,0.64,0.04,0.32,0.77,0.13,0.1,7,1,7,3,5,0,3,4,6,Ashley Yoder,Ashley Yoder,2,1987, USA,170,115,175,2.96,0.4,3.49,0.48,1.14,0.36,0.68,0.4,0.25,15,0.78,0.16,0.06,0.63,0.28,0.09,5,6,6,0,3,0,5,4,8,5,0
3/11/2018, USA,-15,-7,-10,3,Marcos Rogerio de Lima,Marcos Rogerio de Lima,1,1985, Brazil,185,253,190,3.78,0.54,2.63,0.54,0.76,0.6,0.36,0.8,1.41,4.43,0.43,0.13,0.44,0.6,0.17,0.23,7,1,7,2,8,0,15,6,19,Adam Wieczorek,Adam Wieczorek,1,1992, Poland,195,250,205,1.68,0.38,1.87,0.48,0.41,0.33,0.58,0.4,0,12.2,0.69,0.19,0.11,0.45,0.34,0.21,2,3,0,0,2,1,10,1,7,3,1
6/10/2018, USA,-3,-3,-10,3,Derrick Lewis,Derrick Lewis,1,1985, USA,190,260,200,2.64,0.5,2.09,0.44,0.54,0.26,0.52,0,0.4,9.55,0.4,0.2,0.4,0.77,0.18,0.05,3,1,8,1,14,3,20,5,3,Alexander Volkov,Alexander Volkov,1,1988, Russia,200,250,203,4.65,0.58,2.53,0.54,0.72,0.7,0.65,0.2,0.33,15,0.82,0.1,0.08,0.64,0.21,0.15,1,1,3,4,4,2,30,6,7,1,1
15/09/2018, Russia,-21,-3,-10,5,Mark Hunt,Mark Hunt,1,1974, New Zealand,177,265,182,2.81,0.43,2.9,0.51,0.51,0.55,0.64,0.2,0.67,11.1,0.85,0.07,0.08,0.79,0.11,0.1,6,1,8,5,27,1,13,12,7,Aleksei Oleinik,Aleksei Oleinik,1,1977, Russia,187,240,203,3.5,0.5,3.52,0.44,2.43,0.48,0.33,2.4,0.4,6.14,0.62,0.29,0.09,0.68,0.24,0.08,2,8,2,2,7,2,56,11,4,7,0
25/08/2018, USA,-16,1,-10,5,Justin Gaethje,Justin Gaethje,1,1988, USA,180,155,177,7.74,0.59,8.37,0.54,0,0,0.8,0,0.63,10.11,0.87,0.13,0.01,0.6,0.09,0.31,8,8,1,0,3,3,18,2,4,James Vick,James Vick,1,1987, USA,190,155,193,4.13,0.39,3.31,0.6,0.26,0.33,0.57,0.7,0.55,9.1,0.9,0.07,0.03,0.61,0.25,0.13,3,1,1,2,10,0,13,1,6,1,1
14/07/2018, USA,0,4,-10,3,Alexander Volkanovski,Alexander Volkanovski,1,1988, Australia,167,145,180,6.02,0.55,3.31,0.6,2.09,0.34,0.72,0.3,0.54,13.55,0.65,0.13,0.22,0.59,0.12,0.29,1,3,3,1,4,0,17,1,5,Darren Elkins,Darren Elkins,1,1984, USA,177,146,180,3.54,0.37,3.09,0.52,2.43,0.33,0.58,1.2,0.13,11.46,0.51,0.21,0.27,0.75,0.21,0.04,2,4,1,3,18,2,25,5,6,3,1
14/07/2018, USA,-18,-3,-10,3,Chad Mendes,Chad Mendes,1,1985, USA,167,145,167,2.78,0.49,2.35,0.67,4.13,0.55,1,0.3,0.73,9.05,0.63,0.07,0.3,0.69,0.09,0.22,8,8,1,6,16,0,17,4,31,Myles Jury,Myles Jury,1,1988, USA,177,145,185,2.94,0.42,2.16,0.66,2.16,0.55,0.5,0.3,0.41,9.15,0.65,0.04,0.31,0.69,0.11,0.2,3,1,7,6,10,0,17,2,7,1,1
9/06/2018, USA,-10,2,-10,3,Rashad Coulter,Rashad Coulter,1,1981,USA,180,205,193,4.82,0.56,6.68,0.5,0,0,0.62,0,0.4,9.16,0.69,0.3,0.01,0.8,0.15,0.05,8,8,0,0,2,1,8,3,7,Chris de la Rocha,Chris de la Rocha,1,1979, USA,190,250,203,4.08,0.45,6.37,0.43,2.02,0.3,0.33,1,0,7.25,0.69,0.14,0.17,0.76,0.18,0.06,8,8,0,0,2,0,4,2,25,8,0
25/11/2017, Chi0,-10,12,-10,5,Kelvin Gastelum,Kelvin Gastelum,2,1991, USA,175,185,180,3.72,0.43,3,0.59,0.87,0.37,0.63,0.1,0.82,11.47,0.78,0.11,0.1,0.7,0.18,0.12,7,5,1,3,12,1,14,3,4,Michael Bisping,Michael Bisping,1,1979, United Kingdom,185,185,190,4.33,0.38,2.71,0.65,1.05,0.43,0.63,0.3,0.33,12.36,0.81,0.1,0.09,0.72,0.12,0.15,7,3,1,3,31,3,30,8,0,1,1
22/07/2017, USA,-3,-5,-10,3,Kyle Bochniak,Kyle Bochniak,1,1987, USA,170,145,177,2.63,0.31,5.11,0.58,1.14,0.15,0.62,0,0.17,15,0.9,0.08,0.02,0.66,0.13,0.21,4,6,0,0,2,0,7,1,11,Jeremy Kennedy,Jeremy Kennedy,1,1992, Ca0da,180,145,180,2.22,0.46,2.58,0.47,5.73,0.52,0.66,0,0,13.44,0.34,0.16,0.49,0.8,0.13,0.07,3,3,0,0,2,0,10,0,4,6,0
3/06/2017, Brazil,2,-5,-10,5,Jose Aldo,Jose Aldo,1,1986, Brazil,170,145,177,3.48,0.44,3.55,0.62,0.6,0.61,0.9,0.1,0.44,13.14,0.84,0.04,0.13,0.7,0.15,0.15,3,8,3,3,17,0,26,2,11,Max Holloway,Max Holloway,1,1991, USA,180,146,175,6.47,0.44,4.52,0.61,0.22,0.83,0.83,0.4,0.39,14.08,0.84,0.09,0.07,0.74,0.21,0.05,1,3,3,1,16,1,17,3,6,8,0
13/05/2017, USA,-13,-3,-10,3,Marco Polo Reyes,Marco Polo Reyes,1,1984, Mexico,180,155,180,6,0.37,5.52,0.59,0,0,0.46,0,1.77,6.03,0.82,0.08,0.1,0.64,0.24,0.12,4,1,1,0,3,2,7,3,6,James Vick,James Vick,1,1987, USA,190,155,193,4.13,0.39,3.31,0.6,0.26,0.33,0.57,0.7,0.55,9.1,0.9,0.07,0.03,0.61,0.25,0.13,2,8,3,2,7,0,10,1,3,8,0
11/03/2017, Brazil,-12,1,-10,3,Michel Prazeres,Michel Prazeres,1,1981, Brazil,167,170,170,2.44,0.47,2.49,0.58,4.11,0.36,0.5,0.6,0.18,12.38,0.73,0.1,0.17,0.68,0.16,0.16,3,3,4,6,7,0,21,2,6,Joshua Burkman,Joshua Burkman,1,1980, USA,177,170,182,2.69,0.43,3.13,0.51,2.53,0.36,0.72,0.3,0.15,10.37,0.67,0.23,0.1,0.48,0.17,0.36,5,6,3,8,16,1,28,13,5,2,1
19/02/2017, Ca0da,0,3,-10,5,Derrick Lewis,Derrick Lewis,1,1985, USA,190,260,200,2.64,0.5,2.09,0.44,0.54,0.26,0.52,0,0.4,9.55,0.4,0.2,0.4,0.77,0.18,0.05,1,4,1,1,10,1,17,4,2,Travis Browne,Travis Browne,1,1982, USA,200,255,200,2.93,0.41,4.31,0.42,1.21,0.68,0.75,0.2,0.66,8.02,0.62,0.14,0.24,0.6,0.25,0.16,6,8,1,8,15,1,18,5,5,1,1
11/02/2017, USA,-16,-2,-10,3,Belal Muhammad,Belal Muhammad,1,1988, USA,180,171,182,4.48,0.42,3.97,0.59,2.13,0.3,0.83,0.2,0,13.15,0.86,0.04,0.09,0.72,0.12,0.16,8,1,6,0,3,1,10,2,3,Randy Brown,Randy Brown,1,1990, Jamaica,190,170,198,3.67,0.47,2.8,0.53,1,0.46,0.71,0.6,0.32,10.31,0.56,0.27,0.18,0.65,0.21,0.13,1,2,7,3,4,0,9,1,2,3,1
3/12/2016, USA,0,0,-10,5,Demetrious Johnson,Demetrious Johnson,1,1986, USA,160,125,167,3.43,0.54,1.66,0.67,3.35,0.56,0.65,0.5,0.16,17.56,0.56,0.31,0.13,0.45,0.31,0.24,1,3,2,2,17,2,24,2,8,Tim Elliott,Tim Elliott,2,1986, USA,170,125,167,3.5,0.45,2.64,0.59,4.02,0.48,0.58,1.2,0.1,11.46,0.6,0.18,0.22,0.62,0.2,0.17,6,7,6,3,6,0,14,6,22,3,1
24/09/2016, Brazil,-10,-5,-10,3,Michel Prazeres,Michel Prazeres,1,1981, Brazil,167,170,170,2.44,0.47,2.49,0.58,4.11,0.36,0.5,0.6,0.18,12.38,0.73,0.1,0.17,0.68,0.16,0.16,3,4,6,3,6,0,20,2,2,Gilbert Burns,Gilbert Burns,1,1986, Brazil,177,155,180,3.15,0.46,2.74,0.56,2.21,0.37,0.5,0.7,0.35,11.17,0.67,0.13,0.2,0.59,0.23,0.18,2,6,2,2,5,2,11,1,2,3,1
20/08/2016, USA,-6,3,-10,5,Conor McGregor,Conor McGregor,2,1988, Ireland,175,145,187,5.43,0.49,4.4,0.55,0.75,0.62,0.7,0,1.95,8.2,0.77,0.11,0.13,0.71,0.17,0.13,7,1,1,1,8,5,19,3,5,0te Diaz,0te Diaz,2,1985,USA,185,155,193,4.62,0.45,3.78,0.53,1.19,0.3,0.42,1.4,0.18,11.12,0.67,0.24,0.09,0.75,0.16,0.09,2,3,6,1,27,2,20,10,5,3,1
20/08/2016, USA,-21,-1,-10,3,Lorenz Larkin,Lorenz Larkin,1,1986, USA,180,170,182,3.53,0.46,2.74,0.63,0.27,0.42,0.79,0.1,0.42,10.5,0.75,0.19,0.06,0.49,0.16,0.36,4,5,1,1,14,2,17,6,3,Neil Magny,Neil Magny,1,1987, USA,190,170,203,3.96,0.48,2.15,0.56,2.63,0.45,0.59,0.3,0.11,12.02,0.55,0.19,0.26,0.71,0.18,0.12,1,4,3,7,14,4,18,5,5,1,1
13/07/2016, USA,-7,-3,-10,3,Ben Nguyen,Ben Nguyen,3,1988, USA,165,125,165,3.51,0.4,3.01,0.59,0.25,0.33,0.63,1,0.75,8.32,0.78,0.15,0.07,0.69,0.19,0.12,2,1,0,0,2,0,14,5,8,Louis Smolka,Louis Smolka,1,1991, USA,175,135,172,4.25,0.46,3.62,0.52,1.61,0.34,0.3,2,0.21,9.59,0.56,0.11,0.33,0.69,0.25,0.06,2,3,1,5,5,1,13,1,9,8,0
19/03/2016, Australia,-18,-4,-10,3,Mark Eddiva,Mark Eddiva,1,1986, Philippines,172,145,172,3.37,0.45,2.98,0.54,1.45,0.22,0.63,0,0,10.19,0.61,0.24,0.14,0.36,0.2,0.44,5,8,3,0,3,1,6,2,10,Dan Hooker,Dan Hooker,3,1990, New Zealand,182,145,190,4.98,0.48,4.89,0.52,0.74,0.34,0.79,0.3,0.78,8.42,0.84,0.11,0.05,0.7,0.14,0.16,6,1,6,1,4,0,12,6,5,7,0
